TargetName	DSP-1010474710004-A04	DSP-1010474710004-A06	DSP-1010474710004-A08	DSP-1010474710004-A10	DSP-1010474710004-A12	DSP-1010474710004-B02	DSP-1010474710004-B04	DSP-1010474710004-B06	DSP-1011206234567-H08
EFCAB12	57	13	6	4	9	3	3	2	9
EFCAB13	50	18	7	2	27	5	1	4	5
EFCAB14	58	33	9	1	27	9	1	2	4
EFCAB2	57	23	6	1	19	6	1	2	3
EFCAB3	51	16	6	4	23	6	1	3	6
EFCAB5	51	11	5	2	25	9	1	2	5
EFCAB6	44	12	7	2	9	6	1	3	11
EFCAB7	28	15	3	1	17	6	2	2	3
EFCAB8	40	21	2	1	18	5	1	4	4
EFCAB9	47	14	7	1	28	7	1	10	12
EFCC1	29	8	2	1	13	3	1	2	3
EFEMP1	63	27	10	1	76	25	1	9	6
EFEMP2	80	35	5	3	35	9	1	2	10
EFHB	35	19	3	1	17	2	2	2	9
EFHC1	80	21	8	1	30	7	1	3	12
EFHC2	37	13	4	1	6	4	1	1	3
EFHD1	57	20	8	4	140	34	1	4	9
EFHD2	80	21	11	1	36	6	1	2	11
EFL1	68	16	5	2	24	10	1	3	7
EFNA1	66	23	10	4	41	9	3	4	6
EFNA2	36	12	2	1	13	5	1	1	6
EFNA3	46	13	3	1	22	3	1	4	4
EFNA4	33	13	6	1	18	7	1	4	12
EFNA5	19	7	3	1	4	1	1	1	1
EFNB1	38	12	4	3	14	5	1	1	2
EFNB2	49	23	4	2	27	5	1	1	5
EFNB3	39	18	4	1	19	2	1	1	6
EFR3A	69	26	6	2	32	13	1	3	3
EFR3B	70	14	6	1	25	8	1	3	8
EFS	45	10	4	1	28	5	1	1	8
EFTUD2	86	13	12	2	34	6	1	8	7
EGF	38	11	2	1	15	3	1	1	2
EGFL6	51	13	7	1	25	4	1	2	5
EGFL7	60	29	5	4	23	8	2	4	9
EGFL8	340	90	36	7	61	30	1	9	23
EGFLAM	58	12	7	4	16	6	1	1	7
EGFR	1490	534	239	82	72	32	2	6	7
EGLN1	97	29	9	5	44	14	2	4	8
EGLN2,RAB4B-EGLN2	69	24	5	3	27	10	1	3	8
EGLN3	33	10	3	1	38	11	3	6	5
EGR1	147	29	15	10	87	26	2	11	7
EGR2	46	14	1	4	18	6	4	1	12
EGR3	61	16	6	2	22	8	1	1	5
EGR4	36	10	4	1	5	2	1	1	3
EHBP1	38	17	4	2	17	3	1	3	10
EHBP1L1	55	15	3	2	20	6	1	1	2
EHD1	83	29	10	5	58	9	7	5	31
EHD2	46	16	8	2	20	7	1	1	8
EHD3	73	22	10	1	28	7	1	2	6
EHD4	55	32	9	3	23	8	1	4	9
EHF	59	15	3	2	21	12	1	1	51
EHHADH	50	10	6	2	27	4	1	1	9
EHMT1	86	24	6	1	26	5	3	3	3
EHMT2	56	21	9	1	21	4	1	2	6
EI24	71	29	15	1	37	11	1	2	8
EID1	52	20	8	1	19	5	1	2	7
EID2	60	11	8	1	16	9	1	1	5
EID2B	29	9	6	1	8	2	1	3	5
EID3	46	15	1	1	21	9	1	1	3
EIF1	120	33	21	3	107	26	5	24	10
EIF1AD	57	25	9	4	21	7	1	4	8
EIF1AX	36	17	1	1	24	15	1	2	2
EIF1AY	31	8	6	1	11	3	1	1	7
EIF1B	85	34	13	1	47	14	1	4	15
EIF2AK1	136	43	16	3	36	8	2	2	10
EIF2AK2	76	31	9	3	43	9	1	6	5
EIF2AK3	41	22	10	1	17	6	4	5	7
EIF2AK4	40	14	5	3	15	5	1	1	9
EIF2B1	1	1	1	1	1	1	1	1	1
EIF2B2	57	13	3	1	24	6	1	4	5
EIF2B3	53	16	7	1	22	8	3	4	3
EIF2B4	66	22	5	3	35	3	1	3	6
EIF2B5	52	21	1	4	13	10	1	3	5
EIF2D	47	14	3	1	23	7	1	3	13
EIF2S1	62	14	6	2	16	7	1	1	3
EIF2S2	101	34	12	2	45	7	1	5	6
EIF2S3B,EIF2S3	1	1	1	1	1	1	1	1	1
EIF3A	107	28	15	4	50	18	1	10	3
EIF3B	123	46	17	7	32	14	2	4	7
EIF3C,EIF3CL	132	52	18	6	49	14	1	9	15
EIF3D	48	22	10	1	23	13	1	3	8
EIF3E	119	39	13	5	64	13	5	7	12
EIF3F	175	54	27	10	54	21	3	7	11
EIF3G	81	29	8	2	31	14	1	8	9
EIF3H	85	16	14	5	33	9	1	4	9
EIF3I	76	21	13	1	27	13	1	8	13
EIF3J	84	26	20	6	34	16	3	8	10
EIF3K	128	41	18	5	42	17	1	9	9
EIF3L	150	44	13	1	51	20	1	8	6
EIF3M	96	31	5	3	37	12	1	6	10
EIF4A2	111	30	11	2	86	20	2	9	12
EIF4A3	40	15	5	1	23	4	1	6	7
EIF4B	8	3	1	1	1	1	1	1	1
EIF4E	105	35	15	4	35	12	1	5	11
EIF4E1B	56	16	7	1	19	4	1	1	11
EIF4E2	68	24	11	2	31	13	1	2	5
EIF4E3	52	18	7	2	32	4	1	1	7
EIF4EBP1	1	1	1	1	1	1	1	1	1
EIF4EBP2	46	12	8	1	20	2	1	4	6
EIF4EBP3	33	18	6	1	19	8	1	3	6
EIF4ENIF1	37	12	3	1	14	6	1	1	4
EIF4G1	82	36	11	5	39	24	2	6	16
EIF4G2	137	37	17	6	102	36	7	20	22
EIF4G3	85	17	10	7	55	11	1	6	9
EIF4H	112	36	11	3	67	21	2	5	18
EIF5	27	9	7	1	13	7	1	1	5
EIF5A	165	57	30	2	75	23	3	14	20
EIF5A2	91	26	9	5	34	5	1	1	10
EIF5AL1	30	15	5	2	18	2	1	1	7
EIF5B	86	20	5	3	34	14	1	6	3
EIF6	38	14	3	2	22	5	2	2	5
EIPR1	37	7	5	1	17	4	1	1	4
ELAC1	20	10	3	1	12	3	1	1	6
ELAC2	63	17	4	3	30	5	1	4	34
ELANE	14	4	2	2	4	1	1	1	3
ELAVL1	14	4	1	1	5	1	1	1	1
ELAVL2	27	7	3	1	17	6	2	2	9
ELAVL3	1	1	1	1	1	1	1	1	1
ELAVL4	46	16	10	2	32	5	1	1	9
ELF1	59	20	6	1	40	6	2	3	8
ELF2	96	33	9	1	47	7	2	3	7
ELF3	37	15	5	1	20	5	1	3	3
ELF4	37	14	2	1	29	4	1	3	8
ELF5	16	3	2	2	19	2	1	1	5
ELFN1	47	22	3	3	18	5	1	1	5
ELFN2	224	51	28	7	100	14	3	6	14
ELK1	81	26	6	2	24	9	2	1	8
ELK3	43	20	4	1	14	9	1	3	12
ELK4	3	7	1	1	1	3	2	1	1
ELL	52	17	4	2	36	5	1	5	6
ELL2	82	18	13	7	62	14	1	8	6
ELL3,PDIA3	45	13	5	1	17	4	1	2	3
ELMO1	88	26	14	1	46	16	1	1	6
ELMO2	30	5	5	1	14	7	1	3	1
ELMO3	31	5	6	1	18	2	1	2	8
ELMOD1	28	8	6	1	14	4	1	1	6
ELMOD2	66	16	9	3	30	13	1	2	5
ELMOD3	58	18	5	2	32	4	1	1	9
ELMSAN1	45	18	3	1	31	11	1	2	10
ELN	106	30	10	4	29	15	1	5	9
ELOA	41	11	10	1	23	7	2	1	7
ELOA3B,ELOA3D,ELOA3C,ELOA3	383	123	47	12	49	17	5	6	9
ELOA3D,ELOA2,ELOA3	280	76	30	8	38	15	1	3	3
ELOB	49	11	2	1	17	5	1	3	10
ELOC	183	49	27	7	67	13	1	12	7
ELOF1	95	21	14	1	37	7	3	4	7
ELOVL1	93	16	8	2	176	67	12	18	12
ELOVL2	80	15	8	2	16	8	4	3	6
ELOVL3	56	14	3	1	18	5	1	1	3
ELOVL4	68	17	6	3	27	7	1	3	5
ELOVL5	372	108	45	20	115	38	3	11	34
ELOVL6	51	20	6	2	26	11	1	3	5
ELOVL7	59	12	6	1	48	16	4	3	10
ELP1	57	26	6	3	21	7	1	1	8
ELP2	74	25	4	3	21	10	1	2	6
ELP3	43	18	3	1	20	8	2	5	9
ELP4	24	8	3	1	11	3	1	1	3
ELP5	30	9	5	1	21	4	1	4	3
ELP6	67	23	2	5	28	3	1	1	4
ELSPBP1	47	13	6	6	24	3	1	4	22
EMB	39	11	3	1	18	6	1	1	5
EMC1	62	22	5	1	43	6	2	14	3
EMC10	197	55	16	5	123	34	4	8	15
EMC2	68	24	6	2	46	16	3	6	5
EMC3	74	17	4	3	38	10	3	4	4
EMC4,SLC12A6	100	23	16	2	45	9	5	7	8
EMC6	70	22	13	3	36	8	1	3	11
EMC7	58	14	3	6	32	15	2	6	6
EMC8	50	13	3	2	16	8	5	2	7
EMC9	29	9	3	1	22	9	3	1	6
EMCN	60	13	1	2	22	12	1	3	7
EMD	71	21	8	2	50	9	1	6	10
EME1	42	15	9	3	14	2	1	2	2
EME2	44	18	5	1	11	5	1	2	9
EMG1	46	19	4	2	24	14	1	1	5
EMID1	72	21	9	5	25	5	1	1	4
EMILIN1	53	18	2	2	30	10	1	2	9
EMILIN2	55	19	4	1	22	9	1	6	8
EMILIN3	48	21	8	4	14	7	2	1	7
EML1	53	13	5	1	30	8	1	2	4
EML2	50	20	7	3	40	7	1	3	3
EML3	56	27	7	4	42	13	1	2	7
EML4	36	12	7	1	8	3	2	1	5
EML5	32	23	3	1	24	6	1	1	4
EML6	52	18	4	2	30	5	1	1	6
EMP1	36	11	4	1	16	7	1	3	7
EMP2	6	1	1	1	1	1	1	1	1
EMP3	6	3	2	1	2	1	1	1	1
EMSY	68	19	13	3	32	3	1	4	4
EMX1	60	18	7	5	27	8	2	5	10
EMX2	44	13	3	2	25	5	1	1	30
EN1	1	1	1	1	1	1	1	1	1
ENAH	57	13	7	2	24	9	1	1	5
ENAM	43	13	1	4	12	3	2	2	8
ENC1	199	35	22	7	24	7	3	4	12
ENDOD1	58	19	4	2	74	18	3	4	13
ENDOG,SPOUT1	54	14	4	5	17	6	2	4	3
ENDOU	60	16	8	1	27	11	1	3	4
ENDOV	38	10	8	1	14	6	1	2	3
ENG	43	13	9	2	22	8	1	5	5
ENGASE	71	23	7	2	22	12	1	5	13
ENHO	85	19	7	3	25	8	1	3	8
ENKD1	35	10	1	1	14	4	1	2	1
ENKUR	42	18	3	1	12	6	1	4	9
ENO1	3	1	1	1	1	1	1	1	1
ENO2	76	32	12	2	88	14	4	18	6
ENO3	15	4	3	1	7	2	1	3	1
ENO4	50	10	7	1	15	3	1	5	3
ENOPH1	103	36	9	4	65	12	3	4	14
ENOX1	39	14	4	1	17	9	2	3	8
ENOX2	44	6	5	1	28	3	1	1	4
ENPEP	20	2	5	1	11	4	2	1	1
ENPP1	41	10	2	1	15	1	1	3	5
ENPP2	40	15	3	3	162	48	3	4	5
ENPP3	1	1	1	1	1	1	1	1	1
ENPP4	49	20	5	2	44	14	2	1	7
ENPP5	34	17	2	1	17	4	1	3	6
ENPP6	47	18	5	2	31	9	2	3	16
ENPP7	26	7	4	1	9	3	1	1	1
ENSA	98	25	11	4	45	7	1	3	12
ENTHD1	31	9	3	2	15	2	1	3	9
ENTPD1	35	17	4	1	12	11	1	1	10
ENTPD2	82	32	15	4	23	11	1	2	4
ENTPD3	61	17	8	1	19	10	1	1	5
ENTPD4	65	13	5	2	18	11	1	3	7
ENTPD5	62	13	3	1	28	7	3	3	9
ENTPD6	49	15	9	5	25	6	4	4	9
ENTPD7	24	12	2	1	11	3	1	1	3
ENTPD8	57	20	7	1	14	2	2	3	6
ENTR1	83	30	13	2	27	8	2	3	6
ENY2	66	18	8	3	26	6	1	5	10
EOGT	43	13	6	3	15	5	3	2	11
EOMES	39	6	5	1	15	3	1	2	3
EP300	3	1	1	1	1	1	1	1	1
EP400	45	17	6	2	21	2	1	4	6
EPAS1	2	1	1	1	1	1	1	1	1
EPB41	53	14	9	1	26	3	1	2	6
EPB41L1	80	30	7	2	56	23	2	3	10
EPB41L2	83	27	10	4	70	20	5	5	11
EPB41L3	41	14	8	1	43	13	1	3	7
EPB41L4A	64	18	6	2	32	11	1	1	4
EPB41L4B	59	13	4	4	25	2	1	2	4
EPB41L5	11	2	4	1	6	4	1	1	2
EPB42	65	13	9	1	21	5	1	1	14
EPC1	121	38	11	9	43	20	1	7	13
EPC2	59	16	4	3	30	8	1	1	8
EPCAM	32	6	3	1	12	4	1	3	15
EPDR1	90	38	13	5	28	12	3	5	8
EPG5	80	19	5	4	51	10	1	1	6
EPGN	46	14	4	1	11	3	1	3	9
EPHA1	40	11	2	1	17	4	1	1	6
EPHA10	28	17	3	2	15	1	1	3	3
EPHA2	41	12	3	1	3	3	1	2	4
EPHA3	63	14	2	2	19	11	2	2	5
EPHA4	82	23	8	1	17	8	1	2	6
EPHA5	45	20	6	2	15	2	1	2	3
EPHA6	43	10	2	1	17	3	1	1	1
EPHA7	35	16	5	2	13	2	1	1	6
EPHA8	34	11	6	1	26	7	1	5	5
EPHB1	69	30	6	2	32	7	1	3	4
EPHB2	27	15	6	2	23	9	3	1	10
EPHB3	58	17	9	1	22	2	1	1	4
EPHB4	58	19	7	2	26	6	1	2	6
EPHB6	49	13	8	2	12	9	1	1	8
EPHX1	93	31	9	1	73	27	1	3	17
EPHX2	26	18	7	2	18	3	2	1	3
EPHX3	41	15	11	1	15	2	1	2	14
EPHX4	39	8	7	1	21	3	1	1	8
EPM2A	53	16	4	1	26	11	1	4	7
EPM2AIP1	51	17	8	1	17	10	1	3	4
EPN1	105	32	14	3	57	16	1	4	7
EPN2,B9D1	192	53	19	9	61	22	3	3	4
EPN3	51	19	8	4	24	3	1	3	5
EPO	52	15	6	2	25	7	1	1	5
EPOP	37	12	5	1	21	6	1	3	4
EPOR	48	14	6	1	16	4	1	2	10
EPPIN	64	17	7	2	20	6	1	3	9
EPPK1	44	10	7	3	19	7	1	2	5
EPRS1	52	26	8	1	38	5	1	3	5
EPS15	86	34	10	2	47	5	1	3	10
EPS15L1	86	25	9	1	31	13	1	3	3
EPS8	46	9	6	1	18	5	1	2	8
EPS8L1	29	8	7	4	17	7	3	1	5
EPS8L2	150	49	15	9	48	14	2	8	12
EPS8L3	48	14	5	1	22	4	1	5	6
EPSTI1	43	10	1	1	25	5	1	3	10
EPX	43	25	11	1	15	6	1	4	8
EPYC	50	15	5	3	11	3	1	1	3
EQTN	27	10	2	2	19	4	1	4	9
ERAL1	28	7	4	1	9	4	1	3	2
ERAP1	78	18	3	4	53	14	1	1	10
ERAP2	56	10	7	2	19	6	1	3	12
ERAS	28	9	4	1	12	1	1	2	8
ERBB2	56	19	5	2	21	4	1	2	7
ERBB3	64	24	8	1	55	17	2	2	9
ERBB4	86	20	5	1	23	8	1	2	5
ERBIN	69	28	4	1	39	16	1	3	3
ERC1	75	25	7	1	22	8	4	2	11
ERC2	38	16	3	2	18	9	1	3	9
ERCC1	68	21	9	3	16	8	1	2	3
ERCC2	94	22	8	4	27	9	1	5	9
ERCC3	56	12	7	3	25	4	1	1	7
ERCC4	43	14	2	1	26	6	1	2	5
ERCC6L	60	26	6	1	33	5	1	6	13
ERCC6L2	67	14	6	1	38	7	1	7	8
ERCC8	70	25	7	2	31	10	1	1	8
EREG	1	1	1	1	1	1	1	1	1
ERF	104	30	11	3	56	8	3	3	10
ERFE	29	8	2	1	10	5	1	2	7
ERG	28	5	1	1	10	2	1	1	4
ERG28	62	15	10	3	26	10	1	4	7
ERGIC1	111	29	11	6	30	11	3	5	15
ERGIC2	75	30	6	7	44	12	3	3	9
ERGIC3	86	26	14	1	40	10	1	6	5
ERH	191	51	23	7	53	25	3	5	8
ERI1	53	25	9	4	23	5	1	1	8
ERI2	30	15	9	1	18	5	1	5	6
ERI3	39	6	1	1	26	5	1	1	14
ERICH1	27	17	5	1	17	6	1	2	4
ERICH2	39	10	3	1	14	10	1	3	14
ERICH3	40	11	4	2	21	6	1	3	6
ERICH4	56	11	9	3	23	4	1	3	7
ERICH5	65	19	7	3	34	7	1	4	7
ERICH6	58	18	3	1	24	3	1	2	9
ERICH6B	26	8	4	1	24	4	1	1	2
ERLEC1	37	15	3	2	25	13	1	3	14
ERLIN1	40	14	4	2	16	4	1	2	3
ERLIN2	45	16	6	1	28	13	3	4	5
ERMAP	54	17	6	2	22	5	2	3	6
ERMARD	25	16	2	1	20	2	2	1	1
ERMN	38	17	8	1	111	41	1	5	5
ERMP1	78	11	13	2	44	11	1	1	6
ERN1	1	2	1	1	2	1	1	1	1
ERN2	26	18	3	3	23	12	1	2	2
ERO1A	50	19	4	2	35	10	2	7	8
ERO1B	34	8	5	1	7	7	1	1	7
ERP27	55	13	5	2	23	1	1	4	7
ERP29	80	30	4	1	43	9	1	1	8
ERP44	51	10	4	2	20	8	1	1	5
ERRFI1	31	6	8	1	9	4	1	3	10
ERV3-1	49	28	7	1	29	5	1	1	10
ERV3-1-ZNF117,ZNF117	56	14	9	5	19	5	1	1	5
ERVFRD-1	47	23	11	1	22	9	1	2	6
ERVMER34-1	45	11	4	1	20	7	1	3	7
ERVV-1	48	10	7	1	24	7	1	4	10
ERVV-2	45	8	5	1	16	7	1	2	8
ERVW-1	333	105	50	19	77	24	1	7	9
ESAM	60	13	6	2	24	11	1	2	95
ESCO1	38	14	1	1	19	4	2	1	5
ESCO2	66	15	10	1	19	8	1	1	8
ESD	37	7	5	1	29	8	2	2	3
ESF1	58	23	7	4	18	15	2	4	7
ESM1	46	8	3	2	22	6	1	2	8
ESPL1	44	9	4	1	16	3	1	4	4
ESPN	78	14	14	4	14	7	1	3	4
ESPNL	31	11	1	1	16	3	1	1	10
ESR1	48	22	7	1	22	9	1	2	21
ESR2	50	11	9	3	26	1	1	1	12
ESRP1	52	16	6	2	27	5	2	2	6
ESRP2	28	10	3	1	12	4	1	3	6
ESRRA	51	15	7	1	19	7	1	6	1
ESRRB	39	9	4	2	13	5	1	3	2
ESRRG	42	22	4	2	12	3	1	1	6
ESX1	42	14	5	1	21	3	3	1	7
ESYT1	64	29	7	5	30	6	1	2	9
ESYT2	71	16	9	1	21	7	1	2	13
ESYT3	61	20	4	3	24	10	1	3	3
ETAA1	36	14	3	1	12	4	1	3	6
ETF1	96	40	10	1	41	15	2	8	19
ETFA	78	29	13	2	42	19	1	4	13
ETFB	46	12	9	4	41	12	1	3	8
ETFBKMT	36	12	2	1	25	6	1	3	7
ETFDH	44	10	9	1	26	9	1	1	9
ETFRF1	73	20	13	1	34	6	1	4	6
ETHE1	54	11	7	2	19	7	1	5	6
ETNK1	76	28	13	2	19	6	1	2	4
ETNK2	42	19	5	1	25	6	2	3	8
ETNPPL	44	12	4	1	21	12	1	4	6
ETS1	61	18	11	2	19	6	1	1	10
ETS2	49	22	8	1	28	7	2	1	15
ETV1	85	38	8	3	29	9	4	2	4
ETV2	54	21	7	2	22	8	1	1	4
ETV3	92	29	13	2	44	12	2	10	10
ETV3L	31	13	8	2	11	3	1	2	6
ETV4	45	13	4	1	16	5	1	5	10
ETV5	79	26	12	3	26	5	1	6	4
ETV6	44	11	3	1	10	5	1	1	2
ETV7	44	12	4	1	7	5	1	1	8
EVA1A	38	16	8	1	23	3	1	3	7
EVA1B	40	18	5	2	22	10	1	2	3
EVA1C	58	17	6	1	30	5	1	6	6
EVC,CRMP1	20	6	2	1	12	2	1	1	1
EVC2	31	12	4	1	14	6	1	1	3
EVI2A	53	24	1	3	77	30	5	3	4
EVI2B	51	15	6	5	27	5	3	3	9
EVI5	61	13	7	1	34	12	1	1	4
EVI5L	89	20	8	4	38	12	2	1	4
EVL	106	45	11	7	50	15	1	4	5
EVPL	19	5	1	1	2	2	1	1	1
EVPLL	113	32	16	3	45	13	1	8	14
EVX1	54	17	9	1	12	2	2	1	3
EVX2	43	16	4	2	14	6	1	2	9
EWSR1	139	41	20	3	44	15	1	2	7
EXD1	40	19	6	1	23	6	2	1	4
EXD2	52	23	9	2	28	11	2	6	6
EXD3	74	17	8	3	40	11	2	4	16
EXO1	52	11	9	1	25	5	1	3	4
EXO5	70	25	10	3	29	15	1	2	4
EXOC1	83	23	12	1	31	9	1	1	5
EXOC1L	48	25	5	3	22	5	3	1	8
EXOC2	58	16	7	1	29	10	1	1	12
EXOC3	62	21	6	1	25	11	15	6	2
EXOC3L1	29	12	5	1	14	5	1	1	10
EXOC3L2	39	15	5	3	13	7	1	1	10
EXOC3L4	41	9	6	1	17	2	2	1	5
EXOC4	71	23	8	3	25	8	1	4	7
EXOC5	69	21	9	2	34	14	1	2	8
EXOC6	35	12	9	1	18	5	1	2	7
EXOC6B	79	17	10	3	39	14	1	4	7
EXOC7	93	31	6	4	49	19	1	2	5
EXOC8	50	22	6	1	16	10	3	7	18
EXOG	76	25	12	1	22	7	1	4	8
EXOSC1	48	8	7	1	34	10	1	1	3
EXOSC10	51	13	7	2	32	12	1	4	7
EXOSC2	83	22	11	2	21	6	1	1	8
EXOSC3	123	27	16	5	38	19	2	4	15
EXOSC4	26	10	6	2	7	5	1	1	1
EXOSC5	38	15	3	3	22	5	1	1	7
EXOSC6	78	20	14	3	40	8	1	3	9
EXOSC7	78	17	10	1	35	4	3	3	6
EXOSC8	30	4	1	1	14	2	1	1	2
EXOSC9	52	21	3	3	27	4	2	2	8
EXPH5	62	17	4	3	30	7	2	2	8
EXT1	79	20	8	1	25	5	1	4	11
EXT2	49	24	8	1	23	4	1	3	7
EXTL1	44	10	2	1	12	3	1	2	4
EXTL2	67	18	11	1	19	4	1	3	7
EXTL3	52	14	2	2	26	8	1	5	3
EYA1	39	12	5	1	17	7	2	2	5
EYA2	43	13	4	1	24	5	1	2	4
EYA3	21	7	1	1	8	5	1	3	2
EYA4	45	12	3	1	21	4	2	5	5
EYS	51	15	5	4	14	8	1	1	10
EZH1	110	41	14	1	59	17	1	9	16
EZH2	71	18	16	2	23	6	1	1	8
EZHIP	58	13	5	2	20	5	2	1	16
EZR	37	12	5	3	26	8	1	4	6
F10	47	15	5	1	18	6	2	5	5
F11	40	13	6	1	20	8	1	4	9
F11R	57	17	8	2	24	3	1	2	13
F12	56	23	8	4	28	12	1	5	7
F13A1	43	10	4	1	32	19	1	6	7
F13B	14	7	1	1	10	2	1	1	2
F2	38	11	3	2	15	10	1	2	3
F2R	42	10	3	1	17	4	1	4	4
F2RL1	38	14	3	1	19	8	2	2	7
F2RL2	47	13	9	1	25	11	1	1	6
F2RL3	43	20	7	4	18	5	1	3	8
F3	6	1	1	1	5	1	1	1	1
F5	42	9	5	1	32	8	1	6	7
F7	12	5	3	1	7	9	1	1	3
F8	21	6	2	1	12	4	1	3	1
F8A1	80	30	6	2	38	12	1	2	6
F9	30	16	3	1	21	12	3	2	6
FA2H	38	20	7	2	90	32	4	11	12
FAAH	31	10	2	1	26	7	2	3	4
FAAH2	15	3	1	1	10	2	1	1	5
FAAP100	91	25	7	6	29	5	1	7	6
FAAP20	28	9	4	1	12	7	1	2	3
FAAP24	52	11	7	4	30	9	1	2	5
FABP1	35	11	3	2	15	4	1	1	14
FABP12	37	10	4	1	8	1	1	1	1
FABP2	44	21	6	5	24	6	1	1	8
FABP3	50	9	2	1	16	2	1	1	6
FABP4	40	10	5	2	3	4	1	1	8
FABP5	6	1	1	1	2	1	1	1	1
FABP6	45	21	6	3	22	7	1	3	7
FABP7	94	33	12	1	46	12	1	5	4
FABP9	45	14	5	1	16	10	1	2	3
FADD	55	14	4	1	26	6	1	5	10
FADS1	97	35	9	5	39	10	1	3	5
FADS2	126	38	9	5	53	15	1	2	8
FADS3	76	23	8	2	31	5	1	6	4
FADS6	42	10	3	2	14	1	1	1	3
FAF1	40	14	8	1	22	11	1	2	7
FAF2	63	17	8	4	31	6	1	5	7
FAH	67	27	6	4	34	9	2	1	5
FAHD1	34	16	4	4	21	2	1	4	7
FAHD2A,FAHD2B	120	35	19	4	71	17	1	11	10
FAIM	93	32	7	2	32	11	1	3	6
FAM102A	56	22	9	4	101	35	4	18	15
FAM102B	40	9	8	1	16	4	1	1	3
FAM104A	38	15	7	2	14	2	1	2	10
FAM104B	70	22	11	3	36	5	3	4	2
FAM106A	100	37	15	3	22	8	1	2	6
FAM107A	68	26	12	1	159	35	3	5	8
FAM107B	33	17	4	1	52	18	3	5	10
FAM110A	58	22	3	5	21	7	1	2	12
FAM110B	32	9	7	2	21	5	1	3	7
FAM110C	42	8	3	1	18	3	1	1	11
FAM110D	73	15	10	2	30	12	1	9	15
FAM111A	46	15	9	1	29	13	1	1	1
FAM111B	48	17	5	1	24	5	1	4	7
FAM114A1	49	21	5	2	24	8	1	3	7
FAM114A2	39	13	4	3	12	2	1	1	1
FAM117A	55	20	7	1	18	4	1	3	13
FAM117B	44	18	5	2	17	3	1	2	3
FAM118A	99	20	11	1	33	15	3	5	19
FAM118B	51	18	6	2	19	6	1	4	6
FAM120A	64	20	8	2	32	11	1	7	9
FAM120AOS	64	14	10	1	24	8	1	2	3
FAM120B	54	21	6	2	40	11	3	5	9
FAM120C	68	22	9	3	21	5	1	2	3
FAM122A	83	23	7	3	44	14	2	3	97
FAM122B	60	23	7	4	34	11	2	3	5
FAM122C	53	20	4	1	20	7	1	5	7
FAM124A	37	7	6	1	18	8	2	2	19
FAM124B	24	7	7	1	15	5	1	1	5
FAM126A	77	24	8	3	17	4	1	3	7
FAM126B	69	25	7	4	33	5	1	6	8
FAM131A	38	12	4	2	23	4	1	4	5
FAM131B	55	22	6	3	38	13	1	10	3
FAM131C	47	20	7	1	18	4	1	3	10
FAM133A	46	13	6	1	18	6	1	3	6
FAM133B	44	16	6	2	18	3	1	3	4
FAM135A	49	15	6	2	20	6	1	2	3
FAM135B	66	25	9	1	19	4	1	1	7
FAM136A	53	15	6	1	14	7	1	1	5
FAM13A	48	18	7	1	24	5	1	4	2
FAM13B	61	15	6	1	30	7	1	8	6
FAM13C	73	21	5	1	46	16	1	5	11
FAM149A	75	18	3	4	32	2	1	1	136
FAM149B1	54	18	2	1	23	7	1	5	10
FAM151A	36	9	4	3	22	4	1	1	7
FAM151B	23	14	4	1	9	4	1	2	2
FAM153B,FAM153A	105	29	14	6	23	11	1	2	4
FAM155A	30	10	5	2	12	5	1	3	14
FAM155B	28	9	3	1	17	3	1	1	3
FAM156B,FAM156A	52	26	9	1	34	15	1	3	8
FAM160A1	41	18	5	2	14	6	1	1	5
FAM160A2	59	24	3	2	25	9	2	1	13
FAM160B1	47	11	9	4	31	4	1	5	7
FAM160B2	96	27	10	1	34	13	1	1	10
FAM161A	58	20	3	1	17	7	1	1	7
FAM161B	40	14	13	2	12	7	1	2	4
FAM162A	55	25	6	1	44	14	4	4	6
FAM162B	47	13	3	1	20	10	1	3	14
FAM163A	34	9	6	2	15	2	1	2	3
FAM163B	60	18	6	3	20	6	1	5	4
FAM166A	41	12	5	3	20	3	1	2	6
FAM166B	31	14	6	4	13	4	1	3	8
FAM166C,C2orf70	37	15	3	1	10	4	1	2	5
FAM167A	21	9	4	1	19	7	1	1	1
FAM167B	27	8	3	1	9	3	1	1	2
FAM168A	112	38	16	5	63	9	2	3	3
FAM169A	84	23	9	1	27	12	1	6	6
FAM169B	34	7	3	2	17	3	2	2	4
FAM170A	63	17	5	4	28	3	1	1	6
FAM170B	32	9	4	1	26	5	1	1	8
FAM171A1	52	10	4	1	51	10	2	5	9
FAM171A2	87	21	6	3	21	11	1	3	4
FAM171B	60	26	5	1	37	12	1	2	8
FAM172A	74	22	17	2	35	15	3	2	3
FAM174A	75	19	8	3	34	7	1	2	7
FAM174B	61	21	5	5	29	8	1	3	11
FAM174C	83	29	7	3	33	11	1	7	21
FAM177A1	42	12	4	1	31	4	1	3	6
FAM177B	33	7	6	1	18	6	1	1	2
FAM178B	68	20	12	1	29	6	1	3	6
FAM180A	55	17	5	2	17	5	1	2	8
FAM180B	7	4	1	1	1	1	1	1	1
FAM181A	72	26	8	4	20	5	2	1	5
FAM181B	113	50	17	3	50	11	3	4	25
FAM183A	42	8	2	1	18	6	1	3	9
FAM184A	42	9	3	1	16	8	1	1	2
FAM184B	65	20	7	2	21	5	1	2	7
